today	sectionAA1_sub_office	sectionAA2_district	sectionAA3_village	sectionAA3_village_checked	Village_Name	sectionAA5_nationality	sectionAA6_gender	sectionAA7_age	sectionAA8_age_group	sectionAA8a_pregnant	sectionAA8a_caregiver	_GPS_Coordinates_latitude	_GPS_Coordinates_longitude	geo
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	54	adult	no	no	33.62792746	35.4953814	"33.62792746,35.4953814"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	39	adult	no	yes	33.62817137	35.49523682	"33.62817137,35.49523682"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	36	adult	no	yes	33.63283484	35.49650318	"33.63283484,35.49650318"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	31	adult	no	yes	33.63274942	35.49619942	"33.63274942,35.49619942"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	30	adult	no	yes	33.62759174	35.49102113	"33.62759174,35.49102113"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	23	youth	yes	yes	33.62434737	35.48646726	"33.62434737,35.48646726"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	43	adult	no	no	33.64899402	35.44297425	"33.64899402,35.44297425"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	27	adult	yes	yes	33.64918763	35.4429842	"33.64918763,35.4429842"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	29	adult	yes	yes	33.64912138	35.44300252	"33.64912138,35.44300252"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	23	adult	yes	yes	33.64923796	35.44302363	"33.64923796,35.44302363"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	31	adult	yes	yes	33.64888616	35.44288388	"33.64888616,35.44288388"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	13	adolescents	no	no	33.62363046	35.48457942	"33.62363046,35.48457942"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	13	adolescents	no	no	33.62326518	35.48172913	"33.62326518,35.48172913"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	20	youth	yes	no	33.62337619	35.48179548	"33.62337619,35.48179548"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	18	youth	yes	no	33.62337276	35.48193472	"33.62337276,35.48193472"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	15	adolescents	no	no	33.62338247	35.48182606	"33.62338247,35.48182606"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	16	adolescents	no	no	33.6252428	35.47905484	"33.6252428,35.47905484"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	22	youth	no	no	33.62503567	35.47912295	"33.62503567,35.47912295"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	18	youth	no	no	33.6488185	35.44224329	"33.6488185,35.44224329"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	24	youth	no	no	33.62509937	35.47906754	"33.62509937,35.47906754"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	30	adult	no	yes	33.64906544	35.44269614	"33.64906544,35.44269614"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	48	adult	no	yes	33.64926846	35.44261854	"33.64926846,35.44261854"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	14	adolescents	no	no	33.64494205	35.44010284	"33.64494205,35.44010284"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	male	33	adult		yes	33.62391854	35.48456811	"33.62391854,35.48456811"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	66	adult		yes	33.62422421	35.48502942	"33.62422421,35.48502942"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	male	47	adult		yes	33.62330987	35.48353229	"33.62330987,35.48353229"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	male	60	adult		yes	33.6241511	35.4816695	"33.6241511,35.4816695"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	40	adult		no	33.62379407	35.48309326	"33.62379407,35.48309326"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	60	adult		yes	33.62364599	35.48362547	"33.62364599,35.48362547"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	male	26	adult		yes	33.62433979	35.48313778	"33.62433979,35.48313778"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	92	adult		yes	33.62380123	35.48413525	"33.62380123,35.48413525"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	40	youth	no	yes	33.64304202	35.43651216	"33.64304202,35.43651216"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	45	adult	no	yes	33.64386793	35.43790833	"33.64386793,35.43790833"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	45	adult	no	yes	33.64411874	35.43768633	"33.64411874,35.43768633"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	35	adult	no	yes	33.63994577	35.4352259	"33.63994577,35.4352259"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	15	adolescents		no	33.6430376	35.4364576	"33.6430376,35.4364576"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	13	adolescents		no	33.64332891	35.43679362	"33.64332891,35.43679362"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	33	adult		yes	33.64400226	35.43779294	"33.64400226,35.43779294"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	32	adult		no	33.64687997	35.43970052	"33.64687997,35.43970052"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	30	adult		no	33.64506884	35.4391944	"33.64506884,35.4391944"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	82	adult		yes	33.64403451	35.43766582	"33.64403451,35.43766582"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	12	adolescents		no	33.64644772	35.44169689	"33.64644772,35.44169689"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	14	adolescents		no	33.65111536	35.44530042	"33.65111536,35.44530042"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	19	youth		yes	33.642456	35.43609879	"33.642456,35.43609879"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	lebanese	male	62	adult		yes	33.66173202	35.42193371	"33.66173202,35.42193371"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	lebanese	male	58	adult		yes	33.66323952	35.42192477	"33.66323952,35.42192477"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	syrian	male	35	adult		yes	33.66650445	35.42284712	"33.66650445,35.42284712"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	syrian	male	48	adult		yes	33.64885721	35.40650483	"33.64885721,35.40650483"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	syrian	male	42	adult		yes	33.65663732	35.41892272	"33.65663732,35.41892272"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	lebanese	male	26	adult		yes	33.66147909	35.42076775	"33.66147909,35.42076775"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	syrian	male	26	adult		yes	33.66133056	35.41903778	"33.66133056,35.41903778"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	lebanese	male	47	adult		yes	33.67295867	35.42359055	"33.67295867,35.42359055"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	18	youth	no	no	33.64902477	35.44249563	"33.64902477,35.44249563"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	25	adult		yes	33.64896569	35.44255921	"33.64896569,35.44255921"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	26	adult	no	yes	33.64913152	35.44261817	"33.64913152,35.44261817"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	18	youth	no	no	33.64878267	35.44245898	"33.64878267,35.44245898"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	18	youth	no	no	33.64948094	35.44271499	"33.64948094,35.44271499"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	14	adolescents	no	no	33.64531456	35.43988558	"33.64531456,35.43988558"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	35	adult		yes	33.64919826	35.44324503	"33.64919826,35.44324503"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	42	adult		no	33.64920318	35.44311902	"33.64920318,35.44311902"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	32	adult		yes	33.64921767	35.44321294	"33.64921767,35.44321294"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	29	adult		yes	33.6487769	35.44316659	"33.6487769,35.44316659"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	17	adolescents		no	33.64916066	35.44324579	"33.64916066,35.44324579"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	16	adolescents		no	33.64914765	35.44321443	"33.64914765,35.44321443"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	14	adolescents		no	33.6497188	35.44287671	"33.6497188,35.44287671"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	12	adolescents		no	33.64953963	35.44233273	"33.64953963,35.44233273"
10/14/2014	south	saida	LBN61001	LBN33024	Barja	syrian	male	18	youth		no	33.88979003	35.50677373	"33.88979003,35.50677373"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	16	adolescents	no	no	33.62469377	35.48370908	"33.62469377,35.48370908"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	19	youth	no	no	33.62376577	35.48265648	"33.62376577,35.48265648"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	18	youth	no	no	33.6239104	35.48293149	"33.6239104,35.48293149"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	prl	female	17	adolescents	no	no	33.62454072	35.48316585	"33.62454072,35.48316585"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	13	adolescents	no	no	33.62441181	35.48350221	"33.62441181,35.48350221"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	24	youth	no	no	33.62364222	35.48410563	"33.62364222,35.48410563"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	15	adolescents	no	no	33.62374331	35.48373875	"33.62374331,35.48373875"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	24	youth		no	33.62364901	35.48438902	"33.62364901,35.48438902"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	18	youth		yes	33.62377348	35.48311698	"33.62377348,35.48311698"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	23	youth		yes	33.623798	35.48319317	"33.623798,35.48319317"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	17	adolescents		no	33.62445724	35.48331739	"33.62445724,35.48331739"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	19	youth		no	33.6242287	35.48310592	"33.6242287,35.48310592"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	13	adolescents		no	33.62382176	35.48373942	"33.62382176,35.48373942"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	16	adolescents		no	33.62380035	35.48390748	"33.62380035,35.48390748"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	male	17	adolescents		no	33.62300738	35.4846844	"33.62300738,35.4846844"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	43	adult	no	yes	33.64936746	35.44314595	"33.64936746,35.44314595"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	40	adult	no	yes	33.64929294	35.44299466	"33.64929294,35.44299466"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	35	adult	no	yes	33.64929814	35.44328903	"33.64929814,35.44328903"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	39	adult	yes	yes	33.64954436	35.44336983	"33.64954436,35.44336983"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	prl	female	22	youth	yes	no	33.64941163	35.44279223	"33.64941163,35.44279223"
10/14/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	35	adult	no	yes	33.64962424	35.44389546	"33.64962424,35.44389546"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	lebanese	male	18	youth		no	33.66549269	35.42600764	"33.66549269,35.42600764"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	lebanese	male	17	adolescents		no	33.66551398	35.42598023	"33.66551398,35.42598023"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	syrian	male	18	youth		no	33.66528381	35.42420486	"33.66528381,35.42420486"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	syrian	male	15	adolescents		yes	33.66547534	35.4243792	"33.66547534,35.4243792"
10/14/2014	beirut_lbn	chouf	LBN33109	LBN33109	Jiye	syrian	male	19	youth		no	33.66531168	35.42397385	"33.66531168,35.42397385"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	37	adult	yes	yes	33.62400441	35.48423588	"33.62400441,35.48423588"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	23	adult	no	yes	33.62442476	35.48414159	"33.62442476,35.48414159"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	37	adult	yes	yes	33.6239376	35.48399331	"33.6239376,35.48399331"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	36	adult	yes	yes	33.6243888	35.48391586	"33.6243888,35.48391586"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	22	youth	no	yes	33.62446185	35.48425105	"33.62446185,35.48425105"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	47	adult	no	yes	33.6246499	35.48406892	"33.6246499,35.48406892"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	37	adult	no	yes	33.62444756	35.48267425	"33.62444756,35.48267425"
10/14/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	26	adult	yes	yes	33.62501979	35.48262119	"33.62501979,35.48262119"
10/15/2014	akkar	akkar	LBN51252	LBN51195	Mqaible	syrian	female	26	adult	no	no	34.64091077	36.36212641	"34.64091077,36.36212641"
10/15/2014	akkar	akkar	LBN51252	LBN51252	Wadi Khaled	syrian	female	32	adult	no	no	34.62669075	36.38308712	"34.62669075,36.38308712"
10/15/2014	akkar	akkar	LBN51252	LBN51252	Wadi Khaled	syrian	female	36	adult	no	no	34.6264851	36.38317161	"34.6264851,36.38317161"
10/15/2014	akkar	akkar	LBN51252	LBN51252	Wadi Khaled	syrian	female	28	adult	no	no	34.6266252	36.38312752	"34.6266252,36.38312752"
10/15/2014	akkar	akkar	LBN51252	LBN51252	Wadi Khaled	syrian	female	20	youth	no	no	34.62512698	36.3921887	"34.62512698,36.3921887"
10/15/2014	akkar	akkar	LBN51252	LBN51195	Mqaible	syrian	female	14	adolescents	no	no	34.62229678	36.40668025	"34.62229678,36.40668025"
10/15/2014	akkar	akkar	LBN51252	LBN51195	Mqaible	syrian	male	14	adolescents		yes	34.64107425	36.36228401	"34.64107425,36.36228401"
10/15/2014	akkar	akkar	LBN51252	LBN51252	Wadi Khaled	syrian	male	12	adolescents		yes	34.62568044	36.38307333	"34.62568044,36.38307333"
10/15/2014	akkar	akkar	LBN51252	LBN51252	Wadi Khaled	syrian	male	13	adolescents		yes	34.62628327	36.38322017	"34.62628327,36.38322017"
10/15/2014	akkar	akkar	LBN51252	LBN51252	Wadi Khaled	syrian	male	14	adolescents		yes	34.62639546	36.38323834	"34.62639546,36.38323834"
10/15/2014	akkar	akkar	LBN51252	LBN51252	Wadi Khaled	syrian	female	19	youth	no	yes	34.62527174	36.39217956	"34.62527174,36.39217956"
10/15/2014	akkar	akkar	LBN51252	LBN51252	Wadi Khaled	syrian	female	18	youth	no	yes	34.62300398	36.40458109	"34.62300398,36.40458109"
10/13/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	23	youth		no	34.47414761	36.18631331	"34.47414761,36.18631331"
10/13/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	17	adolescents		no	34.47626697	36.18500054	"34.47626697,36.18500054"
10/13/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	17	youth		no	34.47574432	36.18505284	"34.47574432,36.18505284"
10/14/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	20	youth		no	34.47551373	36.18524655	"34.47551373,36.18524655"
1/1/2012	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	27	adult	yes	yes	34.62629252	36.10011759	"34.62629252,36.10011759"
1/1/2012	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	24	youth	yes	yes	34.62586731	36.08781262	"34.62586731,36.08781262"
1/1/2012	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	55	adult	no	yes	34.62587368	36.08788119	"34.62587368,36.08788119"
1/1/2012	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	20	youth	no	yes	34.62582569	36.08784322	"34.62582569,36.08784322"
1/1/2012	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	24	youth	no	yes	34.62586467	36.08780516	"34.62586467,36.08780516"
1/1/2012	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	26	adult	no	yes	34.6258329	36.08786417	"34.6258329,36.08786417"
1/1/2012	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	43	adult	no	yes	34.62437696	36.08759168	"34.62437696,36.08759168"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	30	adult	no	yes	34.62783119	36.0961294	"34.62783119,36.0961294"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	45	adult	no	yes	34.62804019	36.09597417	"34.62804019,36.09597417"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	24	youth	yes	yes	34.62445236	36.08820305	"34.62445236,36.08820305"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	26	adult	yes	yes	34.62810733	36.09539841	"34.62810733,36.09539841"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	35	adult	no	yes	34.62826537	36.09537461	"34.62826537,36.09537461"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	38	adult	yes	yes	34.62825858	36.09531778	"34.62825858,36.09531778"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	40	adult	no	yes	34.62792017	36.09617966	"34.62792017,36.09617966"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	33	adult	yes	yes	34.62799791	36.09540526	"34.62799791,36.09540526"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	24	youth	no	yes	34.62819669	36.09549675	"34.62819669,36.09549675"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	23	youth	no	yes	34.62865036	36.09920082	"34.62865036,36.09920082"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	33	adult	no	yes	34.62569018	36.09166791	"34.62569018,36.09166791"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	29	adult	yes	yes	34.62568219	36.08761691	"34.62568219,36.08761691"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	22	youth	yes	yes	34.62581044	36.08785696	"34.62581044,36.08785696"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	41	adult	no	yes	34.62590884	36.08785755	"34.62590884,36.08785755"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	25	adult	no	no	34.62572942	36.08785889	"34.62572942,36.08785889"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	28	adult	no	yes	34.62782096	36.09630659	"34.62782096,36.09630659"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	32	adult	no	yes	34.62606424	36.10016906	"34.62606424,36.10016906"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	13	adolescents	no	no	34.62517706	36.09025412	"34.62517706,36.09025412"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	24	youth	no	yes	34.62510939	36.09030512	"34.62510939,36.09030512"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	25	adult	yes	yes	34.62653394	36.09413256	"34.62653394,36.09413256"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	18	youth	no	no	34.62616301	36.09219765	"34.62616301,36.09219765"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	male	15	adolescents		no	34.62598864	36.09143578	"34.62598864,36.09143578"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	male	65	adult		yes	34.62779552	36.09611322	"34.62779552,36.09611322"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	male	13	adolescents		no	34.62716436	36.09061939	"34.62716436,36.09061939"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	male	44	adult		yes	34.62612128	36.09234765	"34.62612128,36.09234765"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	male	25	adult		yes	34.62606416	36.09233567	"34.62606416,36.09233567"
10/16/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	14	adolescents	no	no	34.62618381	36.09238721	"34.62618381,36.09238721"
10/16/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	syrian	female	18	youth	no	no	34.62583051	36.09245595	"34.62583051,36.09245595"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	18	youth	no	no	34.62793701	36.09288066	"34.62793701,36.09288066"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	25	adult	no	no	34.62793919	36.09293816	"34.62793919,36.09293816"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	20	youth	no	no	34.62784757	36.09307579	"34.62784757,36.09307579"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	female	23	youth	no	no	34.62724919	36.09386603	"34.62724919,36.09386603"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	male	25	adult		no	34.62780898	36.09332456	"34.62780898,36.09332456"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	male	26	adult		no	34.62752864	36.09337125	"34.62752864,36.09337125"
10/15/2014	akkar	akkar	LBN51273	LBN51273	Cheikh Aayash	lebanese	male	16	adolescents		no	34.62785675	36.09287093	"34.62785675,36.09287093"
