today	sectionAA1_sub_office	sectionAA2_district	sectionAA3_village	sectionAA3_village_checked	Village Name	sectionAA5_nationality	sectionAA6_gender	sectionAA7_age	sectionAA8_age_group	sectionAA8a_pregnant	sectionAA8a_caregiver	_GPS_Coordinates_latitude	_GPS_Coordinates_longitude
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	male	15	adolescents		no	34.43699639	35.83864819
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	male	15	adolescents		yes	34.43669709	35.83746714
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	female	34	adult	no	no	33.80712933	35.5984316
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	female	44	adult	no	no	33.81614579	35.61149446
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	female	52	adult	no	no	33.81603439	35.61136496
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	male	43	adult		yes	33.81624593	35.6114768
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	male	35	adult		yes	33.8159406	35.61279765
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	male	52	adult		yes	33.81597971	35.61134689
2014-10-21	beirut_lbn	aley	LBN31025	LBN31025	Bchamoun	lebanese	female	58	adult	no	no	33.78132659	35.53168039
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	14	adolescents		no	33.7798527	35.62773645
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	14	adolescents		no	33.78071926	35.62753339
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	16	adolescents		no	33.78169872	35.63116212
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	30	adult		yes	33.78039987	35.62626696
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	37	adult		yes	33.7802806	35.62617134
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	20	youth		no	33.78105201	35.6285347
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	lebanese	female	38	adult	no	yes	33.78000338	35.62722995
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	lebanese	female	53	adult	no	yes	33.78015375	35.62769041
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	lebanese	female	32	adult	no	no	33.78082142	35.62815006
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	lebanese	female	40	adult	no	yes	33.78049401	35.62809202
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	18	youth	no	yes	33.8119663	35.61227205
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	22	youth	no	no	33.81169221	35.60998028
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	23	youth	no	no	33.81181965	35.61189486
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	female	17	adolescents	no	no	33.81192784	35.60876852
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	18	youth		no	33.780243	35.62638667
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	31	adult		yes	33.78033193	35.62618895
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	male	52	adult		yes	33.80721034	35.59828333
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	male	20	youth		no	33.81656275	35.61359706
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	male	20	youth		no	33.81602274	35.60938256
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	male	20	youth		no	33.81607546	35.61149421
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	male	54	adult		yes	33.81607312	35.61135817
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	male	26	adult		no	33.8160727	35.61107017
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	27	adult		yes	33.7802158	35.62621334
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	48	adult	no	yes	34.44228928	35.84289667
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	33	adult	no	no	34.44112014	35.84137589
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	22	youth	yes	yes	34.44225297	35.84528589
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	20	youth	no	no	34.4400408	35.84040454
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	51	adult		yes	34.44059301	35.8409297
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	61	adult		yes	34.44238866	35.84219017
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	25	adult		no	34.44179321	35.84424357
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	34	adult		yes	34.43932902	35.84205254
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	lebanese	male	56	adult		yes	33.78086146	35.62785211
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	lebanese	male	54	adult		yes	33.78077747	35.62827586
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	lebanese	male	65	adult		yes	33.78096717	35.62820891
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	male	35	adult		yes	33.81610436	35.61158414
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	male	24	youth		no	33.81592126	35.61129702
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	male	16	adolescents		no	33.81408026	35.60945185
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	male	23	youth		no	33.81707488	35.61217995
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	male	17	adolescents		no	33.81667249	35.61325983
2014-10-21	beirut_lbn	aley	LBN31025	LBN31025	Bchamoun	lebanese	male	49	adult		yes	33.88998357	35.50696149
2014-10-21	beirut_lbn	beirut	LBN11040	LBN11040	Moussaitbe	lebanese	male	13	adolescents		no	33.88994744	35.5069127
2014-10-21	beirut_lbn	beirut	LBN11040	LBN11040	Moussaitbe	lebanese	male	16	adolescents		no	33.89010167	35.50692779
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	14	adolescents		no	33.78044031	35.62763885
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	syrian	male	16	adolescents		no	33.78139283	35.63145949
2014-10-22	bekaa	zahle	LBN25012	LBN25012	Chtaura	syrian	female	24	youth	no	yes	33.81529943	35.85281714
2014-10-22	bekaa	zahle	LBN25012	LBN25012	Chtaura	syrian	female	26	adult	no	yes	33.81465458	35.85435928
2014-10-22	bekaa	zahle	LBN25012	LBN25012	Chtaura	lebanese	female	57	adult	no	yes	33.81412433	35.85424998
2014-10-22	bekaa	zahle	LBN25012	LBN25012	Chtaura	lebanese	male	26	adult		no	33.81462783	35.85499545
2014-10-22	bekaa	zahle	LBN25012	LBN25012	Chtaura	lebanese	male	30	adult		yes	33.81428092	35.85460781
2014-10-22	bekaa	zahle	LBN25012	LBN25012	Chtaura	syrian	female	23	youth	yes	yes	33.81497899	35.85547834
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	12	adolescents	no	no	34.43540976	35.84075184
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	male	18	youth		no	34.43555875	35.84062007
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	18	youth	no	no	34.43579705	35.8407375
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	12	adolescents	no	no	34.43508136	35.84070196
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	24	youth	no	no	34.43573867	35.84078385
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	25	adult	no	no	34.43615957	35.84097421
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	male	23	youth		no	34.43544094	35.84073893
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	18	youth	no	no	34.43598682	35.84132097
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	55	adult	no	no	34.43722555	35.83816397
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	26	adult	no	no	34.43724603	35.83810006
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	25	adult	no	no	34.43730841	35.83820666
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	43	adult	no	no	34.43753104	35.83818385
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	30	adult	yes	no	34.43785157	35.83810339
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	female	26	adult	no	no	34.43863519	35.83767998
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	male	53	adult		yes	34.43717876	35.83907947
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	male	56	adult		yes	34.43732997	35.8389347
2014-10-22	bekaa	zahle	LBN25012	LBN25012	Chtaura	syrian	male	30	adult		yes	33.81437722	35.85475566
2014-10-22	bekaa	zahle	LBN25012	LBN25012	Chtaura	syrian	male	32	adult		yes	33.81465584	35.85462091
2014-10-22	bekaa	zahle	LBN25012	LBN25012	Chtaura	syrian	male	29	adult		yes	33.81439549	35.85456185
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	male	51	adult		yes	34.43733221	35.8390996
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	24	youth	yes	yes	34.43755448	35.83819932
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	male	45	adult		yes	34.4372927	35.8381025
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	male	65	adult		yes	34.43729428	35.83805104
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	male	54	adult		yes	34.43702995	35.8379604
2014-10-22	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	syrian	male	72	adult		yes	34.4375446	35.83823271
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	30	adult	no	no	33.81339996	35.61367675
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	18	youth	no	no	33.813533	35.61382693
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	18	adult	no	no	33.81198564	35.61209646
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	35	adult	no	yes	33.81210709	35.61205629
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	28	adult	no	no	33.81215486	35.61202644
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	female	17	adolescents	no	no	33.81208307	35.61209203
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	female	17	adolescents	no	no	33.81238983	35.6087484
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	20	youth	yes	yes	33.80893872	35.85134571
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	27	adult	no	yes	33.80889416	35.85119229
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	27	adult	yes	yes	33.80878807	35.85128286
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	24	youth	no	yes	33.80869957	35.85127079
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	30	adult	no	yes	33.80878912	35.85128839
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	50	adult	no	yes	33.80376609	35.85425279
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	21	youth	yes	yes	33.80370824	35.85390113
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	32	adult	yes	yes	33.80518529	35.85382039
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	24	youth	yes	no	33.82454163	35.83658903
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	55	adult	no	yes	33.81682713	35.84094464
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	40	adult	no	yes	33.81518633	35.83979624
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	30	adult		yes	34.43880699	35.84388105
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	13	adolescents		no	34.43883101	35.84389748
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	12	adolescents		no	34.44012542	35.84386496
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	13	adolescents		no	34.44044301	35.8436591
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	14	adolescents		no	34.43971375	35.84390159
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	31	adult		yes	34.43955864	35.84360814
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	30	adult		no	34.43952834	35.84366287
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	29	adult		no	34.43950818	35.84372398
2012-01-01	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	44	adult	no	yes	34.43883624	35.84404467
2012-01-01	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	57	adult	no	yes	34.43935898	35.84387141
2012-01-01	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	26	adult	no	no	34.4396135	35.84373672
2012-01-01	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	46	adult	no	yes	34.4394402	35.84353941
2012-01-01	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	26	adult	no	yes	34.43927353	35.8436819
2012-01-01	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	35	adult	no	no	34.43939511	35.8435006
2012-01-01	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	20	youth	no	yes	34.43978478	35.84267682
2012-01-01	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	40	adult	yes	yes	34.43995083	35.84308167
2012-01-01	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	17	adolescents	yes	yes	34.43958919	35.84285167
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	39	adult	no	no	33.82790111	35.83568037
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	44	adult	no	no	33.82804067	35.8353041
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	42	adult	no	no	33.82673377	35.83470723
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	32	adult	no	no	33.82618781	35.83481753
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	21	youth	no	no	33.82525985	35.83462391
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	23	youth	no	no	33.82541039	35.8343116
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	16	adolescents	no	no	33.80347306	35.85430118
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	17	adolescents	no	no	33.80346523	35.85423983
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	13	adolescents	no	no	33.80355102	35.85426087
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	14	adolescents	no	no	33.81699806	35.84669318
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	18	youth	no	no	33.8035708	35.85419163
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	21	youth	no	no	33.80356728	35.85426045
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	45	adult		yes	33.82558418	35.83464548
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	62	adult		yes	33.82534104	35.83427018
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	75	adult		yes	33.82511553	35.83376331
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	30	adult		no	33.82509057	35.83379148
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	18	youth		no	33.8251328	35.83425374
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	19	youth		no	33.82493204	35.83391267
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	13	adolescents		no	33.82471787	35.83404274
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	20	youth		no	33.82629841	35.83474733
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	14	adolescents		yes	33.80887759	35.85167279
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	13	adolescents		no	33.80891594	35.85149878
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	16	adolescents		no	33.80904368	35.85164705
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	15	adolescents		no	33.80882353	35.8513075
2014-10-22	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	21	youth		no	33.80385	35.85447838
2014-10-22	bekaa	zahle	LBN25003	LBN25034	Jdita	syrian	male	30	adult		yes	33.82444601	35.83669944
2014-10-22	beirut_lbn	aley	LBN31091	LBN31091	Mounsa Aaley	lebanese	male	34	adult		yes	33.76498982	35.52550871
2014-10-22	beirut_lbn	aley	LBN31091	LBN31091	Mounsa Aaley	lebanese	male	42	adult		yes	33.76558686	35.52434069
2014-10-21	beirut_lbn	beirut	LBN11040	LBN25012	Moussaitbe	lebanese	male	66	adult		no	33.88779829	35.49578165
2014-10-21	beirut_lbn	beirut	LBN11040	LBN11040	Moussaitbe	lebanese	male	54	adult		yes	33.88836273	35.49442619
2014-10-21	beirut_lbn	beirut	LBN11040	LBN11040	Moussaitbe	lebanese	male	54	adult		yes	33.88833283	35.49488219
2014-10-21	beirut_lbn	beirut	LBN11040	LBN11040	Moussaitbe	lebanese	male	31	adult		yes	33.8877863	35.49485275
2014-10-21	beirut_lbn	beirut	LBN11040	LBN11040	Moussaitbe	lebanese	male	24	youth		no	33.88774199	35.49625929
2014-10-21	beirut_lbn	beirut	LBN11040	LBN11040	Moussaitbe	lebanese	male	21	youth		no	33.88793263	35.49471224
2014-10-21	beirut_lbn	beirut	LBN11040	LBN11040	Moussaitbe	lebanese	male	24	youth		no	33.88889882	35.49431975
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	male	14	adolescents		no	33.83480272	35.90807975
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	male	15	adolescents		no	33.83474152	35.90833442
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	male	16	adolescents		no	33.83456985	35.90827491
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	male	50	adult		yes	33.83550668	35.90838441
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	male	27	adult		no	33.83148353	35.90759525
2014-10-22	beirut_lbn	aley	LBN31091	LBN31091	Mounsa Aaley	syrian	male	18	youth		no	33.76469637	35.52121617
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	female	25	adult	no	no	33.8378491	35.90921315
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	female	23	adult	yes	no	33.8391674	35.90947603
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	female	26	adult	no	no	33.83903385	35.9097511
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	female	50	adult	no	no	33.83907615	35.90960833
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	female	40	adult	no	yes	33.83786656	35.90812549
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	female	47	adult	no	yes	33.83773421	35.90882854
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	female	30	adult	no	yes	33.837749	35.90757189
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	female	22	youth	yes	no	33.83758558	35.90836418
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	syrian	female	22	youth	no	yes	33.83749073	35.90808447
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	female	62	adult	no	yes	33.83774539	35.90854308
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	18	youth		no	34.44127454	35.84534537
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	18	youth		yes	34.44016989	35.84567662
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	20	youth		yes	34.43953421	35.84486819
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	male	23	youth		no	34.43828702	35.8435897
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	14	adolescents	no	no	34.4411494	35.84522786
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	16	adolescents	no	no	34.44147629	35.84509081
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	18	youth	no	no	34.44146267	35.84501269
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	18	youth	no	no	34.44159033	35.84500532
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	24	youth	yes	yes	34.44033979	35.8447723
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	19	youth	no	no	34.44138918	35.84526019
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	15	adolescents	no	no	34.44143071	35.84510776
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	20	youth	no	no	34.44151819	35.84487746
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	13	adolescents	no	no	34.4417708	35.84505438
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	syrian	female	22	youth	yes	yes	34.43872233	35.84407551
2014-10-20	beirut_lbn	chouf	LBN33036	LBN33036	Boqaata	lebanese	female	26	adult	no	yes	33.66758091	35.60187509
2014-10-20	beirut_lbn	chouf	LBN33036	LBN33036	Boqaata	lebanese	female	23	youth	no	no	33.66812337	35.60205787
2014-10-20	beirut_lbn	chouf	LBN33036	LBN33036	Boqaata	lebanese	female	39	adult	no	yes	33.66820179	35.60024952
2014-10-20	beirut_lbn	chouf	LBN33036	LBN33036	Boqaata	lebanese	female	45	adult	no	no	33.66801967	35.60025802
2014-10-21	beirut_lbn	beirut	LBN11040	LBN11040	Moussaitbe	lebanese	female	20	youth	no	no	33.88577532	35.49064807
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	female	50	adult	no	yes	33.83470652	35.90785013
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	female	54	adult	no	yes	33.8345918	35.90857292
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	female	56	adult	no	yes	33.83503212	35.9080504
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	female	18	youth	no	no	33.82923912	35.90260448
2014-10-22	beirut_lbn	aley	LBN31091	LBN31091	Mounsa Aaley	syrian	male	20	youth		no	33.76481711	35.52111508
2014-10-22	beirut_lbn	aley	LBN31091	LBN31091	Mounsa Aaley	syrian	male	46	adult		yes	33.76565618	35.52434044
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	30	adult	no	no	34.44009624	35.84391283
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	14	adolescents	no	no	34.43997704	35.84413604
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	21	youth	yes	no	34.44001171	35.84367289
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	19	youth		yes	34.4401886	35.84374781
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	22	youth	no	no	34.43984725	35.84312389
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	20	youth		yes	34.44004005	35.84386468
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	23	youth	no	no	34.43994583	35.84374935
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	17	adolescents		yes	34.43997638	35.8439705
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	20	youth	no	no	34.44138814	35.84004583
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	13	adolescents		yes	34.44000234	35.843903
2014-10-23	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	14	adolescents		yes	34.44004204	35.84380231
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	male	18	youth		yes	34.41960342	35.85398091
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	male	47	adult		yes	34.41904188	35.85321053
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	male	26	adult		yes	34.42020629	35.85353089
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	male	21	youth		no	34.41774427	35.85374253
